image,probability,pred_class
4368403832_6bc9264145_z,1,0
4378997339_9f0bc83ef8_z,1,0
4359193912_8b5b5cbcc6_z,1,1
4370050816_0910282420_z,1,1
4363138636_b4208a56dc_z,1,0
4351587985_1843352f8b_z,1,0
4339911856_c91ac72e19_z,1,0
2017_46858662,1,1
4366047267_2466f5beef_z,1,0
2017_57064742,1,1
4357986644_36437a4d3a_s,1,1
2017_70006612,1,1
4376093932_dca530d33b_s,1,0
4365916384_197d4a6392_z,1,1
2017_98943883,1,1
4317310714_33dd677090_z,1,0
4318611581_2a68016219_z,1,0
4359867480_394c21eb20_z,1,0
2017_96939821,1,1
4417613801_222b247019_z,1,0
4317580886_4db75ed374_z,1,1
4335564113_88c603f7d8_z,1,0
4348571070_4a48b19464_z,1,0
4346676068_87b15a5d9e_z,1,0
4357012556_9cff4f9340_z,1,0
4319687242_e9d14649a6_z,1,0
2017_46123027,1,1
4323240182_fe5817f8b2_z,1,1
4383563108_9c5c618ea8_z,1,0
2017_39114240,1,1
4336369783_6ff154dbb0_z,1,0
4376821517_94cc7f938a_z,1,1
2017_11158648,1,1
4367254143_5c52e58c7f_z,1,0
4332741750_d921517c8d_s,1,0
4362103795_43ca32c0f6_z,1,0
4344018189_61c5f56854_z,1,0
4370351822_10a8156ab1_s,1,1
2017_75045772,1,1
4381657344_709f29eb81_z,1,0
4362881559_0fffa4d206_z,1,0
2017_57757558,1,1
2017_54044563,1,1
4376860219_8e3d18ee8f_z,1,0
4384578085_622c57c6f1_z,1,0
2017_79687503,1,1
4380691939_95d0846abd_z,1,1
4331369442_904affc37b_z,1,0
4377577667_5cba98c282_z,1,0
4322775797_02a2feed06_z,1,0
4377380201_c9f65e13be_z,1,0
4357032721_bf036fdf06_z,1,1
4377284446_eeaa00d047_z,1,0
4385880912_5b6e99a121_z,1,0
4368228060_57591b26b9_z,1,0
4382564986_7fe34e6f70_z,1,1
4363254678_408afae447_z,1,0
4361143735_4687cd19bf_z,1,1
4317305688_b0c476c1fb_z,1,1
2017_93370578,1,1
4382125838_d6d6b50053_z,1,0
4333957620_e2e7793760_z,1,0
4370295041_669042d4ab_z,1,1
4360630140_0ac3741512_z,1,0
2017_83315963,1,1
2017_23606637,1,1
4366465512_ab33f00a95_z,1,1
2017_13167588,1,1
4382881670_f1c3fa6621_z,1,0
2017_20280305,1,1
4351495222_97c2257300_z,1,0
2017_67720033,1,1
4371879614_76d6a7c30d_z,1,0
2017_23393670,1,1
4383231417_cdffbe50f1_z,1,0
4377192586_b3363002a8_z,1,0
4355061840_288c0ccaa3_z,1,1
4346521451_9643f5f8dd_z,1,1
4343730677_a3d3018eeb_z,1,0
4360319304_379ed95240_z,1,0
2017_73519503,1,1
4331578360_d18042235a_z,1,0
2017_77918314,1,1
4403624893_fb873efddc_z,1,0
4316826164_d8216d39e1_z,1,0
4381455514_51b8706b79_z,1,0
4357291862_1f7df1d776_z,1,0
2017_75534223,1,1
4368025958_465b0e99fc_z,1,0
4349035209_805bd3a52c_z,1,0
4376850287_181986c851_z,1,1
4384001841_81d9b4aae8_z,1,1
4381472462_5d38d6cbda_z,1,0
4354458180_ac5f47c4bf_z,1,0
4376591680_2f62df0db1_z,1,1
4382540841_294f3aa89f_z,1,0
4362013314_b50b22104b_z,1,0
4363913872_f013de6c21_z,1,0
4341584867_b180acf374_z,1,0
4330192876_438d56e274_z,1,0
2017_38150149,1,1
4370327217_55a26699be_z,1,0
4319221166_fc298c34a5_z,1,0
2017_56947351,1,1
4382929464_2b14d502d4_z,1,0
4342543312_fae6a382b2_z,1,0
4377066908_191abf4987_z,1,0
4360189598_617ac6007a_z,1,0
2017_78267246,1,1
4382099847_ec1925ab74_z,1,0
4365810695_33f7beae87_z,1,0
4382005848_0de9be6503_s,1,0
2017_29936772,1,1
4343171785_a2ae032fdf_z,1,0
4380190147_097e4c59f7_z,1,0
4318601202_c0598f0aae_z,1,0
4360455510_1674ac53a6_z,1,0
4380148588_6d2369bbdb_z,1,0
4340386720_7288d9a569_z,1,0
4381734824_8ee2409989_z,1,0
4344504408_71e5bb9919_z,1,1
4379321571_8a77214896_z,1,0
4354780229_44e7d6bfcc_z,1,1
4315931768_5a1b7f08ec_z,1,0
4369964114_acb93dfa47_z,1,0
4315292898_66653ac5b6_z,1,0
4363440890_cf2cb84f59_z,1,0
2017_47357338,1,1
4383357653_0556364542_z,1,0
4316954738_8ff7c22742_z,1,0
4359045407_7aa63aaf6c_z,1,0
4362220393_b9d91126c8_z,1,0
4325304046_903be8b7f7_s,1,0
4353475237_c6cc541eb5_z,1,0
4379630894_a15993d04f_z,1,1
4371072592_dafb82d5e5_z,1,0
4376045674_729cf3c2f3_z,1,0
4383345875_226eaf98ea_z,1,0
4380931613_666d5cbbf8_z,1,0
4380459332_8b13e92a28_z,1,0
2017_24241796,1,1
4380091383_57c2a90182_z,1,0
4325934338_86cc4c4a7d_z,1,0
4370687378_4b6ca5342e_z,1,0
2017_79716752,1,1
4411052191_dea0ff24b3_z,1,1
4376234450_3d9cbce5f3_z,1,0
2017_91315295,1,1
4327195911_6ca436425b_s,1,0
2017_18436139,1,1
4381833840_f58d19ab81_z,1,0
2017_25686911,1,1
4339208595_c342812620_z,1,1
4334736928_5a6b2d401d_z,1,0
2017_88301246,1,1
4372683076_ea11a86b0a_z,1,1
4381657950_66944d22a8_z,1,0
4315885527_9edc99fbdc_z,1,0
2017_11716894,1,1
2017_33539101,1,1
4362880973_be528efd9c_z,1,1
4341435109_87cee6819f_z,1,0
4346644426_265351fd55_z,1,0
4364918483_515a49d820_z,1,0
4318336277_3ea7d79373_z,1,0
4372779232_bde3b2303f_z,1,0
4391811580_a71fb71e55_z,1,1
2017_22897094,1,1
4385479682_48b7fa33af_z,1,0
2017_55715959,1,1
4382336669_4d549ce6f6_z,1,0
4371473273_d982bc4325_z,1,1
4404141872_eaaa7003c3_z,1,0
4372805571_54e426d38f_z,1,0
4373513209_e9cd6d9d4e_z,1,0
4351970820_d6e3662b93_z,1,0
4336839743_bd925bfa9d_z,1,1
4342593686_0ac7b01433_z,1,0
4379973255_35d785038f_z,1,0
4377569132_6b17de49ea_z,1,1
2017_47091312,1,1
4363279566_72160771a0_z,1,0
4367728257_da21062e2b_z,1,0
4371501895_ca0473acc2_z,1,0
2017_56625050,1,1
4384872853_507c255c1f_z,1,0
4383197175_5ba0ec931a_z,1,0
4322603889_d36750f661_z,1,0
4319625840_d275f4c25d_z,1,0
4334311502_6b44520b21_z,1,0
4370854151_9f23dd8c31_z,1,0
4375822173_235a5b0b21_z,1,0
2017_96378053,1,1
4386777922_2338b638f0_s,1,1
4350067436_d82de0d597_z,1,0
4340466662_905282c416_s,1,0
2017_50360687,1,1
2017_18524922,1,1
2017_66460567,1,1
4354218806_11ffebfaf7_z,1,0
2017_19668286,1,1
4331249818_7482afb5b5_z,1,0
4352279950_829d42d43a_z,1,1
4356592262_28d5cf67b0_z,1,0
4402461537_a998e74491_z,1,1
4381994584_a536e225b6_z,1,0
4367315321_8369e62f34_z,1,0
4345322904_e1be7410b5_z,1,0
4320793377_f983ec7878_z,1,0
2017_34614564,1,1
4381592711_cfff407e3f_z,1,1
4375087369_9156bbceb7_z,1,0
4336356794_bb957e2abe_s,1,0
2017_24640928,1,1
4358129380_bdbb66f1fc_z,1,0
4341255290_14b8200e59_z,1,0
2017_73324034,1,1
4371113933_ecdf12984a_z,1,0
4359368931_e2530f7413_z,1,1
4358798611_987bc9945c_z,1,0
4366977891_c29fc1d1ae_z,1,1
4350570744_bb6c497a76_s,1,1
2017_92025043,1,1
4323203940_1bce04bfa0_z,1,1
2017_30456730,1,1
2017_43964453,1,1
4365071066_e013400dd7_s,1,0
4369622019_2d7785ca80_z,1,0
4370496068_7b16bf47d7_z,1,0
4360513964_af8331943a_z,1,1
4379742229_b07d23602e_z,1,0
4323773225_6d8342ca21_s,1,0
4343794120_b908032f6b_z,1,0
2017_13469392,1,1
2017_21615372,1,1
4362444095_068e6bb0e1_z,1,0
4318188972_52d3c0db26_z,1,0
4378359689_3205cb7a99_z,1,0
4324709544_9db19e806f_z,1,0
4357324440_fbbc72a636_z,1,0
4377679272_ee49d89f8e_z,1,1
4381712231_679c31c572_z,1,1
4373468971_cfce5b8103_z,1,0
4327939849_6b4a8e2f4d_z,1,0
4374971818_3052981dfc_z,1,1
4325378627_08efe9be4d_z,1,0
4315147645_2bcb3d79b6_z,1,1
4382253976_efae1cf2ba_z,1,0
2017_69789984,1,1
4362049622_22475d30a0_z,1,0
4348451705_0775c788f3_z,1,0
2017_78636581,1,1
2017_67116114,1,1
4315345821_94fdf86202_z,1,0
4369254875_9f72cf2857_z,1,1
4381621633_55c65de526_z,1,0
4379249622_82d7f041f2_z,1,0
4366901113_8ee101fa55_z,1,0
2017_63738256,1,1
4377167810_35037dd9e7_z,1,0
2017_41667887,1,1
4360330154_48b58df30e_z,1,0
4368987083_7a8c4104e8_z,1,0
4423442575_76e06aa926_z,1,0
2017_97331903,1,1
4342328747_e9e5e6fa85_z,1,0
4369950831_572f2ff740_z,1,1
4358745512_256911fbb7_z,1,0
4375616352_d4cb24ce80_z,1,0
4347441655_f722856dfa_z,1,0
2017_35039591,1,1
2017_45484290,1,1
4380608141_0f6f07b921_s,1,0
2017_22730262,1,1
4357016701_51d1cbd8c7_z,1,0
4374486318_ef1f62bbdb_z,1,1
4373695172_bde0db3e5d_z,1,0
4378532095_2ba9dc733b_z,1,0
4364302049_c30cf55233_z,1,0
4341857069_6771da7352_z,1,0
4319951694_f3e0e4b069_z,1,0
4386087624_52109dbd12_z,1,0
4370793711_84d512cf3b_z,1,0
4376415860_4c3e5308a3_z,1,0
4376892031_0393328f29_z,1,0
4357342080_3fc89a607e_z,1,0
4369827753_89fc856dc8_z,1,0
4383939020_3c39e37c49_z,1,0
4332837612_e887da0d90_z,1,0
2017_12973862,1,1
4380513148_50d54d26ca_z,1,0
4367452577_866ddd9461_z,1,0
4318687421_11a4a98f33_z,1,0
4376941991_e6e25c1db5_z,1,0
4330877633_68a10e0118_z,1,0
4332963181_e0a83d14f2_z,1,0
4345705585_287f5776c1_z,1,0
2017_52224729,1,1
4335590147_05dc37b0d8_z,1,0
4327105504_dd9c260c57_z,1,0
4344091428_10df708588_z,1,0
4348034752_6d8d84d41c_z,1,0
4380034629_65b2ec635e_s,1,0
2017_16702101,1,1
4322775332_93450c6ea4_z,1,0
4371381179_791ea99aaa_z,1,1
4376741499_4791fefe3e_z,1,0
4358555216_f9dbdca9a3_z,1,0
4378670854_03e0757d2d_z,1,0
2017_59808693,1,1
4320666215_738d269757_z,1,1
4421497797_0e155e8cdd_z,1,1
2017_31004468,1,1
4324724235_b7b7d5073f_z,1,0
4332344334_4b816cc9a5_z,1,0
4369919055_7ecfe184c0_s,1,0
4372732902_deb3a45b4f_z,1,0
2017_29673944,1,1
4361628472_201b3f1d39_z,1,0
4383032520_fe3e26570f_z,1,0
4336131236_54756ca706_z,1,0
4384918074_e5520b5cb8_z,1,0
4381732930_ce99cfe16a_z,1,0
2017_26161789,1,1
4366061636_d0511e28df_z,1,0
4382179223_7b073c65ab_z,1,0
4373499496_b20a26323a_z,1,0
4377780897_2642fbe9fc_z,1,0
4377788978_953e65ca2e_z,1,0
4378581927_21ae624306_z,1,0
2017_79221760,1,1
4378713323_0e2bff41d7_z,1,1
2017_31002533,1,1
4320954997_5593ace953_z,1,0
4384646267_56c8da095f_z,1,0
4356122269_3cdde63c0c_z,1,0
4379769864_8e8f6aeb78_s,1,0
4368027552_1c2985a543_z,1,1
4382585649_38a9610bdc_z,1,0
4327835875_596b2b4571_z,1,0
4380722271_2c727b08c5_z,1,1
4382943634_ce5809b050_z,1,0
4315002162_46c6bb0d4b_z,1,0
4370026615_93e076d01e_z,1,0
4417636154_80a224d38d_z,1,1
4404142640_37ab459045_z,1,0
4367366319_36326e64ea_z,1,0
4333246136_5a1c82aa88_z,1,0
2017_81191388,1,1
4332087327_fa4769c3f7_z,1,1
4380706693_807ed22f17_z,1,0
4360375461_f9929c4ecc_z,1,0
4408781995_93329a53c3_s,1,1
4354416433_b8d9f81c50_z,1,0
4415995797_0a192c9ca5_z,1,0
4336251469_7fa152a4b1_z,1,1
4381492828_cfcbcdbdba_z,1,0
4360718455_df4c691d74_z,1,0
4382071012_4e714b3a88_z,1,0
2017_40602981,1,1
4374897658_3cdc15f1d4_z,1,0
4319297902_7534d7339b_z,1,0
2017_27134341,1,1
4369219443_2f6c4d665c_z,1,0
4378833617_3a7802f0a3_z,1,1
4378947382_592146b32b_z,1,1
2017_45704553,1,1
4336778557_c9312e4bfa_z,1,0
4377200680_874449f3c8_z,1,1
4319599857_52ee12098e_z,1,0
4377441236_5ea4d657b5_z,1,0
4381691995_cbd0cbf107_s,1,0
2017_54368798,1,1
4367881643_d596c3970c_z,1,0
4325594597_c8b6deb63c_z,1,0
4351575039_c9747f45bd_z,1,0
4333266623_6a8f61693d_z,1,0
4366832717_91d021d582_z,1,0
4343284784_704b7d2405_z,1,0
4361148151_c5e7e750f8_z,1,0
4375616013_49896b74ee_z,1,0
4379349379_96bd33b00a_z,1,0
4373552224_2f6f1ce663_z,1,0
2017_40664524,1,1
4373280139_3643c919e8_z,1,1
2017_17151761,1,1
4423729936_6b274dbd47_z,1,0
4323910112_f7f6d0d554_z,1,1
4359307359_6ea9d70387_z,1,0
4346585880_4aaa07cb35_z,1,1
2017_33345785,1,1
4342258360_1fe7de0de3_z,1,0
4380775029_6c2b192cc7_s,1,0
4350138427_d5ab29d562_z,1,0
4340367444_6ab3421677_z,1,0
4382616992_ed642e8417_z,1,0
2017_42630937,1,1
4383927671_f28a30cd15_z,1,1
4370785209_30ff642a75_z,1,0
4334292126_149920bfe5_z,1,0
2017_80714708,1,1
4364676423_8236fbaa57_z,1,0
4332450274_d6e1792d8a_z,1,0
4368269201_0b388e439f_z,1,1
4316134648_1a1b38fd65_z,1,0
2017_99513610,1,1
4317363872_edb80570b5_z,1,0
2017_65995812,1,1
4381671880_f6b5db0988_z,1,0
4426572628_be4c8888e7_z,1,0
4373300678_8973a20b07_z,1,0
4333353189_7791307d24_z,1,0
4370484687_56eee551f4_z,1,0
4356054623_69ddc80cec_z,1,0
4367677312_dd6352b27d_s,1,0
2017_25471431,1,1
4374139433_e7207163b9_z,1,0
4380132192_190cd89a0c_z,1,1
4366342264_4b06f2acc7_z,1,1
4377737095_5d579c810c_z,1,0
4375949249_2853c5fb91_z,1,1
4382265877_787d8637eb_z,1,0
4347980846_c2daf6541b_z,1,0
4352148418_943100df6d_z,1,0
4359663693_b3d2d0c9b9_z,1,0
4317112524_7c98046bda_z,1,0
4384424543_2db299e4e9_z,1,0
4333373111_e1a994f93e_z,1,0
2017_86677403,1,1
4367449088_506d14e83c_z,1,0
4365513857_297bd14169_z,1,0
4379651553_5b746367b2_z,1,0
4381317977_c41cf0be9f_s,1,1
4376086312_f7d0bc1747_z,1,0
4372177283_7c0b98b264_z,1,0
4318105109_1b46ed327e_z,1,0
2017_27271200,1,1
4371696585_b54483f6df_z,1,0
4349981885_f8de35c4ea_z,1,0
4373128023_4316b3fdb7_z,1,0
4323496313_5a5e5799cb_z,1,0
4366438281_0f436c1ab3_s,1,0
4366108393_f9a9e37794_z,1,1
4380797072_58f2fdb0cf_z,1,0
4334093642_aebf97d96a_z,1,0
4367669007_5b8f4790a3_z,1,0
4350038033_db6406c68f_z,1,0
4360408541_b0c1e7fed0_s,1,1
4382937448_250af5572f_z,1,0
4379094961_19a04e1ec3_z,1,0
2017_99355703,1,1
4375677325_edbcf751fb_z,1,0
4348065400_4e929817f1_z,1,0
4332945376_c17dfd8048_z,1,1
4316679936_8ccfc8934c_z,1,1
4379559533_f8dddf762c_z,1,0
4319653042_1e57082304_z,1,0
4385136376_ba9a3f1dea_z,1,1
4371285656_8023990f18_z,1,1
4373646604_e6c36d17bc_z,1,0
4380038775_56c848c132_z,1,0
4349698774_aec2086b5d_z,1,0
2017_66520756,1,1
4381249674_ac9c8d7e85_z,1,0
4375477841_1627ae37de_z,1,0
4355579914_1ca7baf1dd_z,1,0
4376214013_f896898072_s,1,0
4326454672_28d330f74c_z,1,0
2017_27535411,1,1
4355732799_01d06cb067_s,1,0
4382788705_a82683677b_z,1,0
2017_37175948,1,1
4317197086_cc16ba6dc9_z,1,0
4372340435_16dae3e6b6_z,1,1
4339002210_37378f1d1c_z,1,0
4377147612_7c58ab31d3_z,1,0
4321190903_6a6d66cf33_z,1,0
4370894432_8daff7e02d_z,1,0
4378920933_205503ed63_s,1,0
4356161304_e0b9805a08_z,1,0
4338004814_1a973419c7_z,1,0
4379591881_80738bfe29_z,1,0
4375905002_d1ed438b20_z,1,0
4362335302_0249c490ba_z,1,0
2017_16770097,1,1
4379938775_ae9f7aa845_z,1,1
4384529179_64c83be7f2_z,1,1
4316549736_5e3ddcc871_z,1,0
4374845571_b126c400d1_z,1,0
2017_11135444,1,1
4375036582_c33ac31818_z,1,0
2017_14821566,1,1
4323557079_51e6ed47e2_z,1,0
2017_98449307,1,1
4372429063_f1372f7246_z,1,0
4381539661_771b08c08b_z,1,0
4380353063_36f825648f_z,1,1
4347624075_c53388c072_z,1,1
4380925835_b462a07e2a_z,1,0
2017_55094913,1,1
4381840139_f3747b39e9_z,1,0
4378683052_97205456ed_z,1,0
4324436852_5323eff6fa_z,1,0
4361159144_a4e2218c86_z,1,1
2017_26856395,1,1
4421272442_d55c58e755_z,1,0
4408784683_08232aaf94_s,1,0
2017_46604712,1,1
4361948902_25fff8ca88_z,1,0
4376104350_38ae2e7c5a_s,1,0
4380815164_742fc52ff9_z,1,0
4386599494_fe3f677cac_z,1,0
2017_39081468,1,1
4377036205_503e383b1e_z,1,0
4366886481_fff92a62b5_z,1,0
4373885170_33ac0b9bd5_z,1,0
4380610586_0099720e3c_z,1,0
2017_81997827,1,1
4316640249_3bf73b58f1_z,1,0
4356136892_650ed42215_z,1,0
4358463417_e4ff56be87_z,1,0
4342849397_819a303a61_z,1,0
2017_48961418,1,1
4373836401_7babc33361_z,1,0
2017_79061521,1,1
2017_71233841,1,1
2017_22191741,1,1
4408312774_f24a1e0398_z,1,0
2017_67051485,1,1
4382871234_51da3fb44e_z,1,0
2017_31245973,1,1
4353159861_7f46903ef8_z,1,1
4324389075_09ed3690ed_z,1,0
4379339004_25487d682b_z,1,0
4380037782_3227892e4c_z,1,0
2017_51183344,1,1
2017_67996815,1,1
2017_82875975,1,1
4315064556_1f063eed43_z,1,0
4368695037_4be7f27016_z,1,0
2017_54311970,1,1
4317834844_71ca7265ae_z,1,0
4409865286_395e52dbd8_z,1,1
4341376251_296183506f_z,1,1
2017_10111313,1,1
4384493801_56d70d9343_z,1,0
4342687253_b3298fcf61_z,1,0
4374381495_637e228999_z,1,0
4374821375_7b96bf6d36_z,1,0
4343859299_1f0923d22f_z,1,0
4359163130_b104f6cfb5_z,1,0
4383897097_585d8e0030_z,1,0
4337781602_b698620085_z,1,0
4340438363_f98bb80aa8_z,1,0
4374116018_b089549e1e_z,1,0
4377848042_19605c5892_z,1,1
4370486238_b9f478939a_z,1,0
4386203796_f9a96bdb0a_z,1,0
2017_24946636,1,1
4375174099_787e267572_z,1,1
2017_42594896,1,1
4380957329_5ca2455c76_z,1,0
4377994653_6e87011866_z,1,0
4366314436_6859fba777_z,1,0
4377403138_cca3a616de_z,1,0
4382702181_dc3746e3ea_s,1,0
4376505108_a89af99d99_z,1,1
4348196102_44947e3685_z,1,0
2017_38627784,1,1
4373282339_07f1295ea9_z,1,0
4362452557_86a7de0b67_z,1,0
4358521382_9c9d065a7e_z,1,0
2017_48990593,1,1
4381656180_5bed0f9467_z,1,0
4359187312_2639b19c77_z,1,0
2017_76057613,1,1
4420065831_3e963985cb_z,1,1
4381844119_2287a590b3_z,1,0
4381906466_8829bcfaa1_z,1,0
4376770244_6361c9b0cb_z,1,0
4404328536_a58dac12b6_z,1,0
4366257558_d9fc606b05_z,1,0
4343297430_bac00c3410_z,1,1
4424515535_f2623db404_z,1,0
4379661139_4a5c43a120_z,1,0
4378894022_c45ec78850_z,1,1
2017_87840980,1,1
4381375714_cacceb1cc3_z,1,0
2017_37513404,1,1
4367697167_c4d11a4102_z,1,0
4385292316_bcaab8c052_z,1,0
2017_16687896,1,1
2017_45485800,1,1
4358464487_63e6ef2e11_z,1,1
4332502871_ae05304b64_z,1,0
4384248202_036d1254f1_z,1,0
4356512710_12fa881b90_z,1,0
4338914692_f547e6375f_z,1,0
4420306403_0ef11cdfa3_z,1,0
4372052243_e6a727c812_z,1,0
4316181327_5ba5fc969c_z,1,1
4377952330_26100ca066_z,1,0
4375669595_ab61b4bf8f_z,1,0
4376969209_60de72cc78_z,1,0
4350127694_8e1900d7a6_z,1,0
2017_13041724,1,1
4379117295_c6143bbeef_z,1,1
4350858706_4855e8bb56_s,1,0
4357162638_2ce03b23e7_z,1,0
4381959846_6a0b57ced8_z,1,0
2017_29968642,1,1
4348235330_451661257f_z,1,1
2017_90172249,1,1
2017_47396818,1,1
2017_70063692,1,1
2017_84291140,1,1
4373570039_c4a9727d88_z,1,0
4317000118_2ae26323e3_z,1,0
4372584151_49600e9d70_z,1,0
4354722440_58fb90a637_z,1,0
4326282853_4384177225_z,1,1
4371333583_8a8424cc24_z,1,0
4367991553_2b970fdf4e_z,1,0
2017_32110621,1,1
4373904402_1620b2ef9c_z,1,0
4360521434_81904678d7_z,1,0
4347150348_a379b31f77_z,1,0
4379847612_fa718b4672_z,1,0
4366343950_e4182a57db_z,1,0
4323428532_9b8279d64c_z,1,0
2017_43112387,1,1
4360437787_5ef7655c3d_z,1,0
4379895195_ece90c8e46_z,1,0
4380001979_9252fc1d76_z,1,0
4375400341_b656c119c7_z,1,1
4358717918_5d78b6ccc2_z,1,0
2017_22459822,1,1
4325801393_54f7cbd18b_z,1,0
4315927880_caf1249dac_z,1,0
4361549494_ab6c288da9_z,1,0
4379825565_ae2a55af9b_z,1,0
4381230220_bebec3e334_z,1,0
4384702122_0aabc1c061_z,1,0
4356368872_ed3c238791_z,1,0
4379685475_886c625aaa_z,1,1
4360631348_c0dc9749e2_z,1,0
4384439654_43a6496b03_z,1,0
4352513079_3aa85f41c1_z,1,0
4341779989_bf9410dde0_z,1,0
4367539453_fa0f0c4bfe_z,1,0
2017_24806261,1,1
2017_67529506,1,1
4329274651_fd22d98f4c_z,1,0
4365629625_487a16ac7f_z,1,0
4325855996_018c16c4ab_z,1,1
4333218050_28ff9d2cbf_z,1,0
4368733100_3f170039b8_z,1,0
4369206372_14d4c6222d_z,1,0
4373537642_ceea01c36e_z,1,0
4366769930_f7d39bfdf2_z,1,0
4340298474_fffd78ca46_z,1,1
4371881915_f99e8c3af4_z,1,0
2017_53858326,1,1
2017_34670855,1,1
2017_66683735,1,1
4364993558_575c2921f4_s,1,0
4323057880_1c9950ed4c_z,1,0
4335274842_7e4998bf7f_z,1,0
4375306667_15ed4193db_z,1,1
2017_79896375,1,1
4376807029_00a8e25e75_z,1,0
4359991167_a8586f8a3c_z,1,0
4382708827_0ecb115338_s,1,0
4380475107_2c66db97f2_z,1,0
4346686965_04f3824b09_z,1,0
4317052152_8355b9efef_z,1,1
4372176152_97b2df3bde_z,1,0
4358543330_c8570ce0b5_s,1,0
4379448869_b70f65b537_z,1,0
4381261036_0b8f981111_z,1,0
4366273145_44e8b48b7f_z,1,0
2017_91582144,1,1
4383778991_a3cd983702_z,1,0
4372804928_ebcc67dbb8_z,1,1
4369643707_695d91aef1_z,1,0
4380509727_3821e0bcda_z,1,1
4347135594_943de7e7e9_z,1,0
4331838901_b1bab764e1_z,1,0
4371540875_de61eecf00_z,1,1
2017_60165839,1,1
2017_68318137,1,1
2017_24705160,1,1
2017_63997370,1,1
4323861999_6a61752d6f_z,1,0
4381585608_8e8b9a134e_z,1,0
4333798714_d2bfc69d67_z,1,0
4345231977_5fecf9bbde_z,1,1
2017_28224641,1,1
4359628235_0845e167fe_z,1,0
4343367592_a7bde11ec9_z,1,1
4346300441_528fdf24f1_z,1,0
4317505475_36c7a6891d_z,1,0
4375145601_39278c0848_z,1,0
4318418086_be7273326e_z,1,0
2017_18035621,1,1
4352672886_94e3e837bf_z,1,1
2017_82321323,1,1
4317541368_a9a8de3b9c_z,1,0
2017_86928864,1,1
4367943084_27031cea95_s,1,0
4370080121_97f56ffbe2_z,1,0
4361495688_44023582bf_z,1,0
4379550993_6e3234b371_z,1,0
4366772982_c31ab9498f_z,1,0
4383511530_34af1eda92_z,1,0
4314659651_61b4504e49_z,1,0
4359432809_d82374b892_s,1,1
4341022416_c7d5770e05_z,1,0
4382276446_db53fbe838_z,1,1
4323241524_483890e915_z,1,0
4374670001_1824e47395_z,1,0
4382232591_8acb7e48ce_z,1,0
4359095733_9710dceb91_s,1,0
4360858797_fdfa631bd4_z,1,0
2017_64623903,1,1
4316420235_f11aeaf04f_s,1,0
4368839395_478801fe49_z,1,0
4419509509_3e3dc9f002_z,1,0
2017_90946716,1,1
4364922605_2fd9abdbb4_z,1,0
4384835067_52eecabdd4_z,1,0
4350379292_e2060b4cbf_z,1,0
4366218800_4356819c1f_z,1,0
4328918665_7a90f76467_z,1,0
4339003487_9b09e5ab1c_z,1,1
4357470438_7a913977a0_z,1,0
4381582784_d81dfaefa9_z,1,0
4332952323_987711fe03_z,1,0
4377569279_17aa234400_z,1,0
4373324542_822cc964fe_z,1,0
4381432057_848d1190d9_z,1,0
4392378367_b6690371bd_s,1,0
4378117609_2236c6e350_z,1,0
2017_86393492,1,1
2017_13780331,1,1
4377783071_e05137a917_z,1,0
4381500602_d8f7a8aaf6_z,1,0
4354096299_eba23ae08c_z,1,1
4374001509_16d2b5cb37_z,1,0
4317205338_23a477e794_z,1,0
4371585301_d4bc6905e2_z,1,0
2017_92937457,1,1
4318524971_6809935f7e_z,1,1
4324392236_19b88e4c7b_z,1,0
4319389701_180a51e991_z,1,0
4365450394_10f52908e4_z,1,0
4346564884_5ee0babd3f_z,1,0
4324912207_f14c90d66b_z,1,0
4380012469_e79cce3fc0_z,1,0
4378854066_ac0a7dc6fb_z,1,0
4380620249_f9aa1ba117_z,1,0
4316375220_9b9b6f0bb4_z,1,1
4338913049_896287b2f2_z,1,0
2017_93083394,1,1
4367751686_0c8162c2ca_z,1,0
4385795268_9ba44ffc66_z,1,0
4383420137_6a81633bed_z,1,0
4361554049_587879889c_z,1,0
4353313263_9b36df34b8_z,1,0
2017_73912998,1,1
2017_86057298,1,1
4349141888_218ea9cb8f_s,1,0
4386323128_54ef5a928b_z,1,0
4361728241_066e80f096_z,1,0
4331368000_f9a3d22d04_z,1,0
4374747986_246a0fe98c_z,1,0
4382096385_4e30a691df_z,1,0
4375358097_025c337628_z,1,1
4319734011_674752dd34_z,1,0
4336001624_74a022d013_z,1,0
4420016178_83c0e8b648_z,1,0
4368901282_c8c80e32b9_z,1,0
4363829967_b419859278_z,1,0
4380705608_3b0a218b96_z,1,0
4318817405_fe2b7db7a1_z,1,0
4315927026_5a69c94fd5_z,1,0
4336696559_cabff06586_z,1,0
4334221082_a405e98158_z,1,0
4351526038_d96f751afe_s,1,1
4314604989_d7608fb0a6_z,1,1
4371328470_6a69c823c9_z,1,0
2017_91080896,1,1
4360086984_241deab1be_z,1,0
4375671621_32d8f5a9d4_z,1,1
2017_13549936,1,1
4360394047_c531553e3b_z,1,0
2017_15000172,1,1
2017_99866863,1,1
4350353952_be1a142335_z,1,1
4366183711_aaa7c75cfd_z,1,0
4366235145_d2632c80a8_z,1,1
4319800915_873b809f7b_z,1,0
4345422453_f813814b51_z,1,0
4355375412_9746637bf1_z,1,1
4411813220_2b02c6800a_z,1,0
4371586842_0cec09afda_z,1,1
4338342897_e01048b71d_z,1,1
4350997411_b64e1d7530_z,1,0
